gen-17,input-1,output-1,feedback-1,action
39,54,41,47,43,38,38,49,23,30,19,23,18,14,6,8,2,6,25,43,t
25,42,32,33,36,33,31,43,24,27,19,21,12,10,9,4,4,6,20,33,t
50,42,64,52,34,37,34,48,20,37,23,19,13,11,5,2,1,7,30,49,t
28,57,46,41,54,43,42,60,32,32,24,33,22,16,6,8,4,10,24,42,t
31,36,46,31,32,37,29,45,18,23,20,17,9,10,10,4,9,13,21,35,t
48,69,58,59,63,48,53,64,36,42,34,28,16,14,10,6,5,6,30,48,t
29,45,42,40,46,33,39,50,25,40,28,27,16,12,11,5,4,7,25,48,t
25,51,33,39,45,47,43,64,32,29,24,31,18,20,9,7,4,10,21,40,t
47,49,45,47,34,37,38,53,29,36,27,22,11,12,8,4,4,6,33,45,t
25,47,41,31,37,31,34,39,20,27,16,21,18,11,4,5,3,7,19,31,t
42,50,54,56,47,34,29,55,18,41,32,16,10,10,7,7,6,7,20,38,t
46,46,48,51,41,33,43,47,28,27,26,22,7,11,7,1,1,3,32,42,t
22,31,40,40,41,40,41,58,38,31,34,29,17,19,5,2,2,9,34,51,t
34,51,39,48,55,45,53,62,33,24,29,30,16,22,7,5,1,8,30,53,t
32,43,38,49,43,33,38,51,22,28,27,22,11,18,7,4,1,7,23,43,t
29,49,38,53,43,43,34,57,29,29,23,19,4,16,15,1,6,8,18,32,t
33,51,44,50,49,39,46,59,33,35,33,25,13,14,7,1,4,8,34,49,t
44,49,51,37,44,45,51,56,30,28,24,28,18,13,3,3,1,8,37,53,t
51,55,57,60,62,51,55,68,38,40,38,34,19,21,10,7,2,7,36,63,t
30,47,48,41,47,36,35,47,25,40,25,26,13,11,15,4,8,9,17,32,t
28,52,51,50,43,40,39,54,23,40,28,21,12,20,13,2,6,12,24,46,t
27,49,42,50,41,25,35,47,20,37,35,16,6,15,8,3,3,5,25,43,t
31,50,53,45,43,33,27,50,23,43,22,22,12,10,14,7,7,8,19,37,t
31,40,61,37,45,41,34,49,24,31,23,22,10,10,13,3,7,10,20,39,t
32,53,56,39,43,37,35,56,16,43,22,24,16,9,12,6,9,14,23,45,t
38,59,49,41,45,37,45,42,17,27,22,20,12,16,8,4,3,9,27,44,t
41,39,44,42,35,39,45,52,22,31,29,27,11,16,10,2,3,11,39,59,t
32,38,53,31,39,44,39,54,28,38,26,29,15,13,16,3,9,14,29,50,t
34,42,55,43,42,39,42,52,28,39,24,28,16,16,14,3,5,10,25,48,t
37,47,39,49,46,38,43,56,23,36,29,24,13,20,12,6,3,8,22,50,t
41,62,66,52,55,51,52,72,32,45,30,35,23,17,12,8,9,17,38,61,t
44,67,66,48,59,47,51,66,31,37,25,35,25,13,7,9,6,14,39,61,t
44,55,46,52,43,28,30,50,13,38,18,16,13,5,4,7,2,4,22,42,t
36,46,39,46,41,30,30,48,20,36,16,19,13,7,9,5,4,5,17,35,t
29,39,36,39,45,32,34,52,27,39,29,28,15,12,8,5,3,5,18,36,t
33,56,63,40,37,45,40,48,19,27,10,18,16,13,8,1,7,15,23,34,t
32,57,48,42,49,57,48,75,35,48,24,41,26,22,18,9,9,17,28,55,t
29,47,49,42,51,37,46,60,28,39,25,35,22,15,9,5,3,11,29,56,t
20,38,42,32,43,38,37,49,25,21,23,26,15,18,7,5,4,11,20,38,t
29,48,35,35,35,40,40,57,26,31,17,26,19,14,8,6,6,12,27,42,t
28,37,51,32,38,33,35,43,16,30,17,27,22,15,6,8,2,10,18,43,t
18,47,46,40,43,43,40,57,30,36,23,25,12,20,17,4,8,12,17,36,t
39,49,51,50,54,39,39,64,30,50,32,35,21,14,10,9,3,7,27,56,t
31,47,44,50,53,41,43,61,33,32,35,26,9,20,15,6,6,8,25,50,t
46,55,72,63,57,54,45,67,30,44,30,30,18,19,14,7,6,12,28,54,t
27,46,53,35,38,31,33,46,21,37,21,19,15,8,9,5,7,10,28,45,t
46,65,57,58,59,39,54,64,25,38,29,30,22,17,2,7,1,9,33,54,t
29,45,53,53,44,35,35,50,15,34,23,18,7,15,13,1,5,10,15,38,t
37,54,65,55,45,36,31,51,21,47,29,23,15,13,10,6,4,7,21,44,t
36,56,55,53,51,40,38,63,26,45,35,27,15,15,14,9,8,12,33,61,t
42,55,60,60,57,46,44,63,32,51,37,30,15,18,18,4,9,12,25,48,t
36,48,56,54,46,45,41,62,32,45,29,26,19,20,10,5,4,9,22,45,t
35,54,44,41,50,37,43,45,26,32,22,19,12,11,10,2,5,6,20,33,t
37,46,62,33,31,39,27,46,14,27,14,19,14,11,11,5,9,17,26,46,t
27,31,39,34,33,28,26,43,16,33,18,25,20,10,4,9,1,6,19,40,t
44,37,43,49,35,28,31,47,24,28,30,14,4,8,3,1,1,3,35,47,t
31,37,55,46,42,41,31,55,22,38,28,29,18,22,12,8,4,13,25,55,t
24,40,37,43,47,32,35,54,26,30,27,25,17,18,6,8,2,7,20,46,t
31,41,52,39,41,38,36,55,28,40,26,29,18,12,11,4,7,13,29,48,t
36,55,56,49,48,34,43,61,26,38,32,24,11,14,10,6,6,10,33,55,t
41,34,55,49,44,42,37,53,23,38,34,26,17,21,8,5,2,10,25,53,t
24,67,36,37,50,38,47,52,22,31,21,25,15,21,14,8,7,12,19,40,t
44,49,59,50,42,46,43,50,23,34,28,23,9,19,17,2,8,13,26,43,t
49,56,60,53,44,44,42,60,28,40,25,27,19,13,8,5,6,12,34,50,t
44,47,57,40,45,40,41,49,23,31,20,32,26,13,2,9,1,9,31,52,t
43,45,44,45,45,30,35,55,22,44,28,27,17,8,6,9,2,4,27,51,t
35,64,64,50,50,53,39,72,25,51,26,33,26,20,13,9,9,18,21,50,t
36,49,44,46,51,31,34,54,18,43,27,23,14,9,7,9,3,4,15,37,t
36,35,50,43,34,37,32,41,16,18,16,19,10,17,11,1,5,13,18,35,t
38,58,50,47,50,43,44,60,26,43,28,31,22,18,8,7,3,10,26,50,t
43,59,52,54,59,46,55,60,29,41,34,33,23,21,8,8,2,8,29,55,t
41,46,56,38,42,40,41,51,24,23,18,27,21,15,2,8,1,10,32,52,t
32,53,61,52,61,45,48,62,30,47,33,37,23,20,16,7,8,15,25,52,t
40,51,51,39,39,39,40,49,22,29,23,21,12,11,10,4,7,12,34,48,t
35,57,53,41,45,39,44,63,25,40,27,29,17,15,12,9,8,14,33,56,t
35,53,46,48,51,37,51,61,29,33,28,28,17,15,3,2,1,8,31,47,t
36,62,44,48,53,28,40,52,18,40,27,25,17,12,7,9,3,7,26,50,t
48,56,49,48,49,50,47,58,35,29,26,26,13,14,8,2,3,6,31,44,t
26,40,36,46,50,44,33,64,32,41,27,27,16,14,12,8,4,5,16,42,t
40,32,59,48,39,33,29,45,25,22,25,20,10,11,3,1,1,6,26,41,t
39,54,44,45,52,46,47,59,34,33,28,26,12,11,11,2,6,7,28,42,t
20,59,50,37,50,38,39,49,22,35,20,25,16,17,15,7,7,11,14,37,t
31,61,62,54,57,47,47,67,24,42,31,26,14,20,14,5,8,14,18,44,t
25,47,53,36,36,38,34,59,24,39,25,25,16,12,10,2,9,16,27,45,t
38,64,56,42,45,44,39,53,19,40,17,22,19,13,11,7,9,13,17,32,t
22,44,27,40,41,32,32,53,30,35,27,25,14,14,7,8,3,4,22,36,t
39,54,58,50,49,51,56,61,38,38,33,36,19,25,11,2,2,10,32,52,t
32,55,40,38,43,39,44,52,22,28,19,20,9,12,12,3,6,9,21,37,t
32,58,39,43,41,34,41,47,22,28,19,12,7,13,8,3,5,6,20,29,t
34,56,42,50,62,46,49,58,31,36,30,32,18,20,12,7,3,6,17,41,t
49,50,56,57,54,43,49,59,26,34,34,29,20,21,5,7,1,9,33,60,t
36,56,62,49,50,49,48,57,21,33,22,24,16,21,16,3,9,18,22,48,t
34,48,56,55,43,37,28,54,20,37,25,14,8,13,11,3,7,10,18,35,t
29,40,34,45,39,38,30,53,22,35,26,18,7,15,16,4,8,10,17,36,t
33,50,53,51,47,41,42,66,32,39,27,30,19,14,8,4,5,11,30,51,t
30,54,48,49,53,37,46,57,28,35,22,27,13,14,11,3,2,6,23,44,t
37,61,57,46,49,56,53,71,35,37,30,29,16,19,13,2,9,17,37,56,t
24,49,43,33,39,49,36,67,32,38,18,36,26,16,11,9,8,16,25,47,t
33,57,62,48,52,45,45,67,28,37,29,28,19,22,8,8,4,13,31,61,t
41,46,58,46,44,32,26,52,14,34,20,20,14,5,8,9,7,10,22,44,t
28,58,51,41,54,49,42,68,31,38,20,28,19,13,12,8,9,13,21,40,t
19,38,41,31,30,30,24,41,15,32,18,19,15,11,9,5,7,12,17,32,t
33,59,47,41,45,45,43,59,19,36,25,19,12,16,12,7,9,13,22,41,t
37,29,49,31,26,33,29,35,17,19,17,18,13,14,4,4,1,9,28,46,t
34,49,43,48,43,34,38,55,27,30,18,25,17,13,5,8,1,5,26,46,t
41,55,51,52,50,44,37,60,31,37,21,27,15,12,14,8,7,8,22,40,t
29,35,34,43,44,34,37,46,21,30,20,23,14,14,9,3,1,4,9,30,t
27,46,51,35,37,49,35,56,24,40,20,35,24,22,18,9,9,18,20,48,t
38,46,49,55,48,46,41,69,38,41,35,25,10,16,15,2,9,11,29,46,t
36,52,57,53,51,51,42,62,26,32,24,21,10,18,16,5,9,13,19,40,t
40,52,53,41,47,39,35,46,21,26,18,15,10,7,6,2,4,6,19,34,t
45,62,63,57,53,60,53,72,36,40,27,33,18,20,17,3,9,16,32,53,t
33,52,52,39,49,42,44,59,19,36,23,27,19,17,9,6,4,12,18,46,t
45,50,51,57,46,37,37,54,28,36,26,22,13,10,7,4,2,4,29,46,t
43,62,59,51,49,50,46,66,29,48,29,33,23,22,14,9,8,15,26,50,t
50,61,67,49,49,41,42,59,27,42,28,31,22,11,7,8,6,12,38,59,t
42,62,48,47,52,42,51,62,27,39,26,29,22,13,2,7,1,7,31,49,t
30,31,37,26,23,33,21,38,13,18,12,15,11,9,6,4,5,11,19,33,t
21,46,37,41,38,41,41,61,33,29,25,27,15,20,9,2,6,14,29,43,t
48,39,54,47,38,43,34,53,21,30,22,19,8,9,13,4,8,11,28,47,t
32,55,40,47,49,49,52,71,42,40,30,32,14,19,17,4,8,10,29,47,t
38,45,51,50,45,51,47,66,27,43,26,30,19,19,13,3,5,14,30,56,t
29,67,50,44,55,44,50,66,25,49,28,33,23,18,12,9,6,12,22,49,t
38,48,65,55,39,40,30,59,20,46,26,22,14,11,12,4,8,14,30,52,t
30,34,39,33,39,37,35,47,28,27,20,31,18,12,6,6,1,6,25,42,t
42,64,60,46,53,57,52,62,26,43,23,34,25,19,15,7,8,17,31,56,t
37,48,45,43,48,35,41,61,27,35,26,24,13,10,6,7,3,5,26,47,t
42,39,72,43,32,37,27,46,17,34,22,18,14,9,8,5,7,13,32,52,t
31,46,47,41,40,35,34,47,25,33,25,17,10,11,6,2,4,5,17,26,t
34,45,42,47,44,30,28,50,18,39,25,23,13,9,9,9,4,6,24,45,t
39,63,53,47,55,41,46,65,24,42,26,27,15,10,10,6,6,9,21,42,t
33,48,47,43,44,39,34,56,30,34,23,26,12,8,9,5,4,5,23,37,t
41,49,49,49,43,50,50,64,31,39,29,26,15,20,15,1,8,15,32,54,t
32,44,39,43,44,36,38,55,24,41,24,28,18,11,6,5,1,5,20,39,t
32,47,44,34,42,31,33,43,20,34,22,26,16,10,9,6,4,7,20,41,t
40,56,66,45,45,45,38,59,22,38,19,27,18,14,13,9,8,15,32,56,t
30,34,45,39,40,33,33,53,21,29,27,29,20,18,3,9,1,10,26,53,t
42,51,65,65,51,53,44,60,27,37,34,24,14,26,11,3,2,10,25,52,t
33,51,40,43,48,34,36,56,19,35,24,22,9,8,10,5,5,7,20,40,t
35,53,52,42,49,43,46,61,27,44,30,33,19,19,15,6,7,13,24,53,t
32,52,40,40,48,46,45,56,23,33,24,27,16,21,15,5,6,12,16,42,t
29,50,49,46,42,33,25,49,23,35,24,16,11,9,10,5,8,9,20,35,t
33,36,37,46,41,35,35,46,26,25,26,20,6,12,10,2,3,4,20,33,t
30,45,41,39,44,33,35,42,21,26,24,18,9,13,9,2,4,6,12,29,t
27,50,37,28,31,33,33,45,17,26,12,23,15,9,8,4,6,12,24,37,t
42,40,42,36,34,39,41,40,20,27,22,20,11,16,10,1,3,9,27,44,t
37,58,50,40,55,41,53,62,25,38,30,32,21,18,8,9,4,11,30,57,t
31,43,43,38,30,32,32,56,24,42,26,28,14,12,14,8,8,13,39,60,t
41,61,60,48,52,52,51,67,34,45,36,29,18,18,13,4,9,14,34,55,t
43,69,62,45,55,57,56,64,28,33,21,27,18,17,13,3,9,16,27,46,t
47,45,52,52,36,48,38,53,26,33,27,22,13,21,10,4,3,9,27,46,t
26,48,44,44,35,28,31,40,16,34,22,14,4,13,15,1,6,7,13,30,t
35,41,59,46,41,49,35,51,26,27,23,19,11,20,13,1,7,13,17,35,t
40,38,41,33,36,37,33,45,17,24,19,19,9,9,10,4,6,9,19,35,t
